Datetime,Ontario_Demand,pca2,pca1,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
2016-04-07 15:00,16070,0.4124610219268102,0.5016646397841331,0,0,0,0,1,0,0
2016-04-07 16:00,15990,0.3938392771486807,0.5186630159143532,0,0,0,0,1,0,0
2016-04-07 17:00,16251,0.4085337943370245,0.5349454952778664,0,0,0,0,1,0,0
2016-04-07 18:00,16583,0.3751746609283855,0.5483604856970986,0,0,0,0,1,0,0
2016-04-07 19:00,16633,0.39213980947514687,0.565854039,0,0,0,0,1,0,0
2016-04-07 20:00,17150,0.4464562068307361,0.5724450511453246,0,0,0,0,1,0,0
2016-04-07 21:00,17615,0.4331662070547008,0.5807723633810861,0,0,0,0,1,0,0
2016-04-07 22:00,17100,0.41877609130253246,0.5851917163692549,0,0,0,0,1,0,0
2016-04-07 23:00,15935,0.39217483249110796,0.5897834353312306,0,0,0,0,1,0,0
2016-04-08 0:00,14806,0.44683977527778584,0.5994468119995959,1,0,0,0,0,0,0
2016-04-08 1:00,14016,0.4523707796182369,0.6026637797353681,1,0,0,0,0,0,0
2016-04-08 2:00,13533,0.43529538011553676,0.6165806959209904,1,0,0,0,0,0,0
2016-04-08 3:00,13332,0.5030069605951796,0.6257195462417988,1,0,0,0,0,0,0
2016-04-08 4:00,13324,0.47449303236330587,0.6318374934777484,1,0,0,0,0,0,0
2016-04-08 5:00,13482,0.509857731,0.6455523992036432,1,0,0,0,0,0,0
2016-04-08 6:00,14256,0.5377615792081509,0.6535866260242728,1,0,0,0,0,0,0
2016-04-08 7:00,15743,0.5016422552305122,0.6533270932873508,1,0,0,0,0,0,0
2016-04-08 8:00,16979,0.5068880622980351,0.6581072967680235,1,0,0,0,0,0,0
2016-04-08 9:00,17078,0.6114124043571084,0.6532361672347783,1,0,0,0,0,0,0
2016-04-08 10:00,16968,0.6057211232407642,0.6289828796866088,1,0,0,0,0,0,0
2016-04-08 11:00,16800,0.5612180763946351,0.6065021106875763,1,0,0,0,0,0,0
2016-04-08 12:00,16411,0.5773132218173707,0.5839359877867564,1,0,0,0,0,0,0
2016-04-08 13:00,15915,0.5922270482606664,0.5766554192701051,1,0,0,0,0,0,0
2016-04-08 14:00,15853,0.6319848321127173,0.5663494075327493,1,0,0,0,0,0,0
2016-04-08 15:00,15684,0.6571726674555151,0.5443926108125371,1,0,0,0,0,0,0
2016-04-08 16:00,15548,0.7164939911525798,0.5363550610045392,1,0,0,0,0,0,0
2016-04-08 17:00,15598,0.7257088575103138,0.5346918556930359,1,0,0,0,0,0,0
2016-04-08 18:00,15973,0.698726088,0.5345563904418363,1,0,0,0,0,0,0
2016-04-08 19:00,16221,0.7003103878263033,0.5456064489714794,1,0,0,0,0,0,0
2016-04-08 20:00,16673,0.48090354791882367,0.59078183,1,0,0,0,0,0,0
2016-04-08 21:00,16908,0.4824749293394565,0.614601117,1,0,0,0,0,0,0
2016-04-08 22:00,17143,0.4840463107600893,0.6384204048994201,1,0,0,0,0,0,0
2016-04-08 23:00,16180,0.5527376517777084,0.6418148864099764,1,0,0,0,0,0,0
2016-04-09 0:00,14933,0.5727149521522914,0.6421532578144918,0,0,1,0,0,0,0
2016-04-09 1:00,14013,0.5454267343989483,0.6439896985638085,0,0,1,0,0,0,0
2016-04-09 2:00,13622,0.5099298667907337,0.6451138411245743,0,0,1,0,0,0,0
2016-04-09 3:00,13416,0.544445989,0.6481700117305764,0,0,1,0,0,0,0
2016-04-09 4:00,13428.333333333334,0.5689302087001633,0.6567409604407752,0,0,1,0,0,0,0
2016-04-09 5:00,13440.666666666666,0.5934144288529806,0.665311909,0,0,1,0,0,0,0
2016-04-09 6:00,13453,0.6178986490057978,0.6738828578611727,0,0,1,0,0,0,0
2016-04-09 7:00,14113,0.6028239438788422,0.6834276246401492,0,0,1,0,0,0,0
2016-04-09 8:00,14414,0.6430706296991697,0.6802904241299845,0,0,1,0,0,0,0
2016-04-09 9:00,14723,0.611458742,0.6787813067612496,0,0,1,0,0,0,0
2016-04-09 10:00,14676,0.6538816760199968,0.6654310069273711,0,0,1,0,0,0,0
2016-04-09 11:00,14507,0.7616976424713449,0.6611667930043976,0,0,1,0,0,0,0
2016-04-09 12:00,14471,0.7777240239942202,0.6430023470661904,0,0,1,0,0,0,0
2016-04-09 13:00,14383,0.7541331411757537,0.6332335294501346,0,0,1,0,0,0,0
2016-04-09 14:00,14236,0.7676037874736186,0.6293771754885547,0,0,1,0,0,0,0
2016-04-09 15:00,13964,0.7366956017838725,0.613828723,0,0,1,0,0,0,0
2016-04-09 16:00,13910,0.8484363280063655,0.6263109557811926,0,0,1,0,0,0,0
2016-04-09 17:00,14094,0.8291003804508801,0.6161512578959217,0,0,1,0,0,0,0
2016-04-09 18:00,14612,0.7723696899441199,0.6214865089558357,0,0,1,0,0,0,0
2016-04-09 19:00,15090,0.731158383,0.6355704604574152,0,0,1,0,0,0,0
2016-04-09 20:00,15614,0.6413548386276764,0.652771011,0,0,1,0,0,0,0
2016-04-09 21:00,16536,0.5978580845005612,0.6594670770212734,0,0,1,0,0,0,0
2016-04-09 22:00,16355,0.5824392068415725,0.6692870798609386,0,0,1,0,0,0,0
2016-04-09 23:00,15642,0.5635768852992167,0.6719046908509209,0,0,1,0,0,0,0
2016-04-10 0:00,14682,0.5662046523000671,0.6756274191027207,0,0,0,1,0,0,0
2016-04-10 1:00,14248,0.5218640035058169,0.6724259808352979,0,0,0,1,0,0,0
2016-04-10 2:00,13566,0.45736085731772746,0.6789531729549179,0,0,0,1,0,0,0
2016-04-10 3:00,13363,0.46250866815595354,0.6783944616768119,0,0,0,1,0,0,0
2016-04-10 4:00,13245,0.43219874939690994,0.6820907853707574,0,0,0,1,0,0,0
2016-04-10 5:00,13256,0.42251940334740634,0.6843405648236958,0,0,0,1,0,0,0
2016-04-10 6:00,13437,0.41617697244598634,0.675697256,0,0,0,1,0,0,0
2016-04-10 7:00,13790,0.3769143365290539,0.6846176961197405,0,0,0,1,0,0,0
2016-04-10 8:00,13850,0.42073493788792976,0.6387161400367365,0,0,0,1,0,0,0
2016-04-10 9:00,14204,0.4823069316499584,0.6411099189751145,0,0,0,1,0,0,0
2016-04-10 10:00,14501,0.5397193649276772,0.6378002151546533,0,0,0,1,0,0,0
2016-04-10 11:00,14807,0.5288769540423082,0.6318664569417515,0,0,0,1,0,0,0
2016-04-10 12:00,14985,0.5197813900294415,0.6211359799115969,0,0,0,1,0,0,0
2016-04-10 13:00,14904,0.5633921715397368,0.611401919,0,0,0,1,0,0,0
2016-04-10 14:00,14798,0.5776371594085473,0.609798012,0,0,0,1,0,0,0
2016-04-10 15:00,14715,0.5851111732410903,0.6012786747370329,0,0,0,1,0,0,0
2016-04-10 16:00,14803,0.5845870699476827,0.5948023438498187,0,0,0,1,0,0,0
2016-04-10 17:00,15484,0.48762159431098356,0.6058061703693816,0,0,0,1,0,0,0
2016-04-10 18:00,16301,0.3203133610388019,0.6096340144263789,0,0,0,1,0,0,0
2016-04-10 19:00,16746,0.24576173479883154,0.6211520304701984,0,0,0,1,0,0,0
2016-04-10 20:00,16997,0.20772818092410755,0.6184444338857836,0,0,0,1,0,0,0
2016-04-10 21:00,17248,0.16969462704938343,0.6157368373013687,0,0,0,1,0,0,0
2016-04-10 22:00,16765,0.16320924705801348,0.6153784169582505,0,0,0,1,0,0,0
2016-04-10 23:00,15836,0.14874216972631366,0.6008947551638222,0,0,0,1,0,0,0
2016-04-11 0:00,14959,0.1399311982391505,0.588383514,0,1,0,0,0,0,0
2016-04-11 1:00,13779,0.12985179725720336,0.5883445677640502,0,1,0,0,0,0,0
2016-04-11 2:00,13754,0.12642465720331975,0.5822382352892467,0,1,0,0,0,0,0
2016-04-11 3:00,13432,0.1205932559819008,0.5747824272832299,0,1,0,0,0,0,0
2016-04-11 4:00,13400,0.10929743444874412,0.5645946339338632,0,1,0,0,0,0,0
2016-04-11 5:00,13368,0.098001613,0.5544068405844964,0,1,0,0,0,0,0
2016-04-11 6:00,13956,0.10174313338377583,0.551226331,0,1,0,0,0,0,0
2016-04-11 7:00,15498,0.099009809,0.5398263780694265,0,1,0,0,0,0,0
2016-04-11 8:00,16630,0.083849952,0.5286823584756439,0,1,0,0,0,0,0
2016-04-11 9:00,17227,0.086528787,0.5189695832065742,0,1,0,0,0,0,0
2016-04-11 10:00,17182,0.08570797,0.4978138103230914,0,1,0,0,0,0,0
2016-04-11 11:00,17152,0.085122895,0.48547191751186886,0,1,0,0,0,0,0
2016-04-11 12:00,17168,0.087905754,0.4689253342209063,0,1,0,0,0,0,0
2016-04-11 13:00,16982,0.11005740165840194,0.4484737905065524,0,1,0,0,0,0,0
2016-04-11 14:00,16599,0.17788416769246645,0.4253092742559764,0,1,0,0,0,0,0
2016-04-11 15:00,16224,0.2005470411173616,0.40656998523678867,0,1,0,0,0,0,0
2016-04-11 16:00,16029,0.22343608391913353,0.40866498929048334,0,1,0,0,0,0,0
2016-04-11 17:00,16328,0.16610685205929915,0.41519776026009503,0,1,0,0,0,0,0
2016-04-11 18:00,16662,0.14697224970880773,0.41289351945578223,0,1,0,0,0,0,0
2016-04-11 19:00,16585,0.17447120964107424,0.4157586478925608,0,1,0,0,0,0,0
2016-04-11 20:00,16814,0.12096797778100399,0.42742085321327383,0,1,0,0,0,0,0
2016-04-11 21:00,17276,0.22314237965049388,0.4998471010629324,0,1,0,0,0,0,0
2016-04-11 22:00,16777,0.2456769223952482,0.5206471227908788,0,1,0,0,0,0,0
2016-04-11 23:00,15776,0.40412806760587416,0.5356839689564373,0,1,0,0,0,0,0
2016-04-12 0:00,14570,0.31777086393952536,0.5506947607306847,0,0,0,0,0,1,0
2016-04-12 1:00,14261,0.35996189128013484,0.562166619,0,0,0,0,0,1,0
2016-04-12 2:00,13364,0.29688297451800544,0.5793518372602746,0,0,0,0,0,1,0
2016-04-12 3:00,13223,0.2444641376335206,0.5923088436877849,0,0,0,0,0,1,0
2016-04-12 4:00,13170,0.24821054669556308,0.5963919330889249,0,0,0,0,0,1,0
2016-04-12 5:00,13263,0.24792145755148756,0.5996264129206075,0,0,0,0,0,1,0
2016-04-12 6:00,13825,0.27370838297299804,0.6013694603712453,0,0,0,0,0,1,0
2016-04-12 7:00,15293,0.27612083552228467,0.5969860840196479,0,0,0,0,0,1,0
2016-04-12 8:00,16140,0.3243575288944581,0.5783233128287772,0,0,0,0,0,1,0
2016-04-12 9:00,16209,0.395573856,0.5503328020429215,0,0,0,0,0,1,0
2016-04-12 10:00,15849,0.41580238949726894,0.5437774577487107,0,0,0,0,0,1,0
2016-04-12 11:00,15790,0.4596111358160701,0.5280270341690597,0,0,0,0,0,1,0
2016-04-12 12:00,15838,0.4692777257204489,0.5176749358558745,0,0,0,0,0,1,0
2016-04-12 13:00,15789,0.5772564478352803,0.5083162093977773,0,0,0,0,0,1,0
2016-04-12 14:00,15837,0.6106167874245021,0.5005011576316344,0,0,0,0,0,1,0
2016-04-12 15:00,15510,0.629016312,0.5064946616902708,0,0,0,0,0,1,0
2016-04-12 16:00,15601,0.5975144211065099,0.5163193039110064,0,0,0,0,0,1,0
2016-04-12 17:00,15895,0.6270684129312675,0.5308192216195126,0,0,0,0,0,1,0
2016-04-12 18:00,16194,0.6195529781500613,0.535014576,0,0,0,0,0,1,0
2016-04-12 19:00,16241,0.6571678203919593,0.540320873,0,0,0,0,0,1,0
2016-04-12 20:00,16719,0.6096029157055429,0.5463829248493108,0,0,0,0,0,1,0
2016-04-12 21:00,17743,0.5018794596719081,0.552339891,0,0,0,0,0,1,0
2016-04-12 22:00,17598,0.4842696359787995,0.5635142529716097,0,0,0,0,0,1,0
2016-04-12 23:00,16460,0.4690089127802167,0.5677314749867621,0,0,0,0,0,1,0
2016-04-13 0:00,15088,0.4329312753308136,0.5598608648266438,0,0,0,0,0,0,1
2016-04-13 1:00,13827,0.40395159043402007,0.5824122462742178,0,0,0,0,0,0,1
2016-04-13 2:00,13793,0.40439712601721883,0.5874063499808674,0,0,0,0,0,0,1
2016-04-13 3:00,13664,0.36250915054266153,0.6090061806132785,0,0,0,0,0,0,1
2016-04-13 4:00,13575,0.3037026222985769,0.6180291400994582,0,0,0,0,0,0,1
2016-04-13 5:00,13672,0.37138917301951285,0.607072381,0,0,0,0,0,0,1
2016-04-13 6:00,14250,0.2966236074687561,0.6176318042767318,0,0,0,0,0,0,1
2016-04-13 7:00,15831,0.3089943495901306,0.6218383653912823,0,0,0,0,0,0,1
2016-04-13 8:00,16631,0.33318614649903366,0.582580783,0,0,0,0,0,0,1
2016-04-13 9:00,16257,0.4760393462346315,0.5505983767962908,0,0,0,0,0,0,1
2016-04-13 10:00,15767,0.6382569527579653,0.5216623260251945,0,0,0,0,0,0,1
2016-04-13 11:00,15482,0.6588845775516652,0.5077721301976178,0,0,0,0,0,0,1
2016-04-13 12:00,15231,0.6070288719652343,0.5043984933861568,0,0,0,0,0,0,1
2016-04-13 13:00,14974,0.6172027968038458,0.508629616,0,0,0,0,0,0,1
2016-04-13 14:00,14892,0.6092707962292042,0.5061334718381547,0,0,0,0,0,0,1
2016-04-13 15:00,14751,0.6595306906057038,0.4965091700616327,0,0,0,0,0,0,1
2016-04-13 16:00,14747,0.6429273275260994,0.4731287287683613,0,0,0,0,0,0,1
2016-04-13 17:00,14944,0.681962198,0.4828543903738214,0,0,0,0,0,0,1
2016-04-13 18:00,15641,0.6512243600283714,0.5033706617992015,0,0,0,0,0,0,1
2016-04-13 19:00,16102,0.617901688,0.5182659711765839,0,0,0,0,0,0,1
2016-04-13 20:00,16472,0.5813805,0.5245001778465359,0,0,0,0,0,0,1
2016-04-13 21:00,17003,0.4940009848921324,0.5151166322250402,0,0,0,0,0,0,1
2016-04-13 22:00,16842,0.5638473387110577,0.5286982074226417,0,0,0,0,0,0,1
2016-04-13 23:00,15693,0.5414922846355138,0.5445073837915297,0,0,0,0,0,0,1
2016-04-14 0:00,14514,0.5740654143066973,0.544494721,0,0,0,0,1,0,0
2016-04-14 1:00,13250,0.5597497667722119,0.5401091212918847,0,0,0,0,1,0,0
2016-04-14 2:00,13399,0.5020841290498675,0.553802286,0,0,0,0,1,0,0
2016-04-14 3:00,13140,0.3438060554277343,0.5861853838174433,0,0,0,0,1,0,0
2016-04-14 4:00,13151,0.3763628279029799,0.5894477614077092,0,0,0,0,1,0,0
2016-04-14 5:00,13298,0.3649061589217055,0.5932858179960285,0,0,0,0,1,0,0
2016-04-14 6:00,13766,0.3453321431587184,0.5896813048569343,0,0,0,0,1,0,0
2016-04-14 7:00,15295,0.3810311291174809,0.5937047630764887,0,0,0,0,1,0,0
2016-04-14 8:00,15979,0.4154914265268034,0.5641146793019541,0,0,0,0,1,0,0
2016-04-14 9:00,15745,0.6048437537563447,0.5184989547799028,0,0,0,0,1,0,0
2016-04-14 10:00,15273,0.6466668034868217,0.4828736126290044,0,0,0,0,1,0,0
2016-04-14 11:00,14842,0.7279730046968447,0.47420879922329473,0,0,0,0,1,0,0
2016-04-14 12:00,14747,0.7651620294417999,0.46628076800344953,0,0,0,0,1,0,0
2016-04-14 13:00,14603,0.7599576117220852,0.4545625228173268,0,0,0,0,1,0,0
2016-04-14 14:00,14456,0.7671425958549808,0.4440483534231991,0,0,0,0,1,0,0
2016-04-14 15:00,14271,0.8997969231354959,0.45455790308928695,0,0,0,0,1,0,0
2016-04-14 16:00,14267,0.9072009236947975,0.45419452824374146,0,0,0,0,1,0,0
2016-04-14 17:00,14542,0.8408254412966489,0.4449102169535561,0,0,0,0,1,0,0
2016-04-14 18:00,15043,0.8422810958808573,0.4505047254426938,0,0,0,0,1,0,0
2016-04-14 19:00,15392,0.8574386516850643,0.4501758260565596,0,0,0,0,1,0,0
2016-04-14 20:00,15833,0.8091859498990164,0.4649027998499616,0,0,0,0,1,0,0
2016-04-14 21:00,16058,0.798405408,0.4755657742992129,0,0,0,0,1,0,0
2016-04-14 22:00,16283,0.7876248660448798,0.48622874874846417,0,0,0,0,1,0,0
2016-04-14 23:00,15373,0.8198439316441808,0.4955377499456476,0,0,0,0,1,0,0
2016-04-15 0:00,14127,0.7911889575424251,0.5041394989300179,1,0,0,0,0,0,0
2016-04-15 1:00,12397,0.796640068,0.503535954,1,0,0,0,0,0,0
2016-04-15 2:00,12586.4,0.7413286189752089,0.5167897530462136,1,0,0,0,0,0,0
2016-04-15 3:00,12775.8,0.6860171700957522,0.530043552,1,0,0,0,0,0,0
2016-04-15 4:00,12965.2,0.630705721,0.5432973513309246,1,0,0,0,0,0,0
2016-04-15 5:00,13154.6,0.5753942723368396,0.5565511504732801,1,0,0,0,0,0,0
2016-04-15 6:00,13344,0.5200828234573832,0.5698049496156357,1,0,0,0,0,0,0
2016-04-15 7:00,14578,0.485642757,0.5579405961759705,1,0,0,0,0,0,0
2016-04-15 8:00,15342,0.5784584825825259,0.5132462755078737,1,0,0,0,0,0,0
2016-04-15 9:00,15410,0.6653819733590047,0.47634627678893493,1,0,0,0,0,0,0
2016-04-15 10:00,15049,0.6820913140551421,0.43947112610924133,1,0,0,0,0,0,0
2016-04-15 11:00,14761,0.6984493384066635,0.4197341975475414,1,0,0,0,0,0,0
2016-04-15 12:00,14673,0.7306182037606871,0.40253864977523424,1,0,0,0,0,0,0
2016-04-15 13:00,14516,0.7770859821227882,0.39470657596757436,1,0,0,0,0,0,0
2016-04-15 14:00,14222,0.7688446404459928,0.3783759496159867,1,0,0,0,0,0,0
2016-04-15 15:00,14066,0.7586290502870079,0.37023972465100524,1,0,0,0,0,0,0
2016-04-15 16:00,13922,0.8292836274675299,0.37042652587315156,1,0,0,0,0,0,0
2016-04-15 17:00,14086,0.8121007497622037,0.3651835133631697,1,0,0,0,0,0,0
2016-04-15 18:00,14436,0.8473117756793882,0.36889097774859925,1,0,0,0,0,0,0
2016-04-15 19:00,14676,0.8682239569447876,0.38340612295329357,1,0,0,0,0,0,0
2016-04-15 20:00,14953,0.8829110449325628,0.407735196,1,0,0,0,0,0,0
2016-04-15 21:00,15674,0.8460283010374852,0.4192476333533864,1,0,0,0,0,0,0
2016-04-15 22:00,15310,0.8273932325763421,0.42625053550178754,1,0,0,0,0,0,0
2016-04-15 23:00,14276,0.8150109124651297,0.43601893028818467,1,0,0,0,0,0,0
2016-04-16 0:00,13150,0.787757331,0.44140106449306826,0,0,1,0,0,0,0
2016-04-16 1:00,11885,0.7792419757480795,0.4464203319604346,0,0,1,0,0,0,0
2016-04-16 2:00,11792.666666666666,0.7327745118353114,0.4579851229419397,0,0,1,0,0,0,0
2016-04-16 3:00,11700.333333333334,0.686307048,0.4695499139234448,0,0,1,0,0,0,0
2016-04-16 4:00,11608,0.6398395840097749,0.48111470490494995,0,0,1,0,0,0,0
2016-04-16 5:00,11730,0.5988343248723219,0.4710591984830917,0,0,1,0,0,0,0
2016-04-16 6:00,12015,0.5311898113537562,0.48512758420155655,0,0,1,0,0,0,0
2016-04-16 7:00,12467,0.5675751439314806,0.48941650575584317,0,0,1,0,0,0,0
2016-04-16 8:00,12993,0.6178665527934728,0.4643665822831025,0,0,1,0,0,0,0
2016-04-16 9:00,13330,0.6749336624772109,0.4308972961824537,0,0,1,0,0,0,0
2016-04-16 10:00,13659,0.7456728626898786,0.4029700256092707,0,0,1,0,0,0,0
2016-04-16 11:00,13312,0.7371371048049231,0.38053870819177704,0,0,1,0,0,0,0
2016-04-16 12:00,13376,0.7876956719467216,0.355653192,0,0,1,0,0,0,0
2016-04-16 13:00,13251,0.7590058136736362,0.3294841298068136,0,0,1,0,0,0,0
2016-04-16 14:00,13006,0.7582894255520838,0.32525993332431524,0,0,1,0,0,0,0
2016-04-16 15:00,12742,0.7723579256150822,0.3290640916473697,0,0,1,0,0,0,0
2016-04-16 16:00,12602,0.8174708831066237,0.3374478637700426,0,0,1,0,0,0,0
2016-04-16 17:00,12794,0.8147571368742635,0.3317850954681343,0,0,1,0,0,0,0
2016-04-16 18:00,13327,0.8534847724950774,0.33256514811629245,0,0,1,0,0,0,0
2016-04-16 19:00,13687,0.8504588965781084,0.3470306312645153,0,0,1,0,0,0,0
2016-04-16 20:00,13975,0.8431195973544031,0.37614105219842175,0,0,1,0,0,0,0
2016-04-16 21:00,14397,0.8317003710421129,0.3792447581952932,0,0,1,0,0,0,0
2016-04-16 22:00,14361,0.814550763,0.3940713630353566,0,0,1,0,0,0,0
2016-04-16 23:00,13504,0.8190997656507988,0.39793745134898495,0,0,1,0,0,0,0
2016-04-17 0:00,12598,0.7838306010294656,0.41206012902943645,0,0,0,1,0,0,0
2016-04-17 1:00,12184,0.6598573588558452,0.4388245109573707,0,0,0,1,0,0,0
2016-04-17 2:00,11534,0.6904011474677523,0.44065825708691564,0,0,0,1,0,0,0
2016-04-17 3:00,11372,0.6391874453540703,0.45138370284467105,0,0,0,1,0,0,0
2016-04-17 4:00,11291,0.5238392223978336,0.46310924510494345,0,0,0,1,0,0,0
2016-04-17 5:00,11286,0.5462842048778869,0.4705652254338121,0,0,0,1,0,0,0
2016-04-17 6:00,11518,0.561453118,0.4853048189519166,0,0,0,1,0,0,0
2016-04-17 7:00,11819,0.5878011831347373,0.47527199109615736,0,0,0,1,0,0,0
2016-04-17 8:00,12125,0.6337715574970522,0.43277257242155903,0,0,0,1,0,0,0
2016-04-17 9:00,12565,0.7033982590438803,0.38130402287356746,0,0,0,1,0,0,0
2016-04-17 10:00,12572,0.8207117819340806,0.3584588165064019,0,0,0,1,0,0,0
2016-04-17 11:00,12525,0.8434176397284922,0.3411591661316053,0,0,0,1,0,0,0
2016-04-17 12:00,12561,0.8432344100276339,0.3155947452486634,0,0,0,1,0,0,0
2016-04-17 13:00,12698,0.8699214758150239,0.3049106714622624,0,0,0,1,0,0,0
2016-04-17 14:00,12570,0.8462818633212791,0.28606264519782154,0,0,0,1,0,0,0
2016-04-17 15:00,12426,0.8521907442312502,0.2745620604786212,0,0,0,1,0,0,0
2016-04-17 16:00,12491,0.8576154589794174,0.26790553263870953,0,0,0,1,0,0,0
2016-04-17 17:00,12861,0.8644506248198492,0.27076695318479793,0,0,0,1,0,0,0
2016-04-17 18:00,13520,0.8911563416945738,0.2857693966778814,0,0,0,1,0,0,0
2016-04-17 19:00,13954,0.8626288234224897,0.28638963228612224,0,0,0,1,0,0,0
2016-04-17 20:00,14312,0.8632454923902853,0.30147580175860017,0,0,0,1,0,0,0
2016-04-17 21:00,14631,0.8043617360470083,0.31185443390532286,0,0,0,1,0,0,0
2016-04-17 22:00,14950,0.7454779797037311,0.3222330660520456,0,0,0,1,0,0,0
2016-04-17 23:00,14075,0.7220933115472243,0.330372275,0,0,0,1,0,0,0
2016-04-18 0:00,12991,0.7055182167021524,0.3553027365000659,0,1,0,0,0,0,0
2016-04-18 1:00,12481,0.6582263390655014,0.36161388823994894,0,1,0,0,0,0,0
2016-04-18 2:00,11753,0.6173326443792957,0.3809453237415943,0,1,0,0,0,0,0
2016-04-18 3:00,11642,0.6246959643353318,0.3967649394745403,0,1,0,0,0,0,0
2016-04-18 4:00,11638,0.4679654233987649,0.42363323451397483,0,1,0,0,0,0,0
2016-04-18 5:00,11841,0.42075757408585085,0.43628451490658215,0,1,0,0,0,0,0
2016-04-18 6:00,12383,0.42400871232123477,0.4469745407942183,0,1,0,0,0,0,0
2016-04-18 7:00,13700,0.4692880059352777,0.434521291,0,1,0,0,0,0,0
2016-04-18 8:00,14743,0.5515044428202137,0.39520301327208385,0,1,0,0,0,0,0
2016-04-18 9:00,14798,0.7210813568648258,0.347568067,0,1,0,0,0,0,0
2016-04-18 10:00,14526,0.7458268916982007,0.3054983231418394,0,1,0,0,0,0,0
2016-04-18 11:00,14562,0.8039260879905117,0.27459113737393576,0,1,0,0,0,0,0
2016-04-18 12:00,14521,0.8158480753778516,0.256717495,0,1,0,0,0,0,0
2016-04-18 13:00,14673,0.8093669050197059,0.24655315651313092,0,1,0,0,0,0,0
2016-04-18 14:00,14589,0.8299396615764354,0.24447569208522563,0,1,0,0,0,0,0
2016-04-18 15:00,14558,0.7941911267212919,0.23458782281212126,0,1,0,0,0,0,0
2016-04-18 16:00,14580,0.8115697701425901,0.23520092169073223,0,1,0,0,0,0,0
2016-04-18 17:00,15154,0.7754683345358906,0.22737677867875172,0,1,0,0,0,0,0
2016-04-18 18:00,15465,0.8257283145394025,0.2069349445814576,0,1,0,0,0,0,0
2016-04-18 19:00,15518,0.8517683657515813,0.2051572891459654,0,1,0,0,0,0,0
2016-04-18 20:00,15807,0.830370374,0.22286528936281422,0,1,0,0,0,0,0
2016-04-18 21:00,16241,0.6670975151338785,0.30288354467825274,0,1,0,0,0,0,0
2016-04-18 22:00,15853,0.6548893380414689,0.3716036088281554,0,1,0,0,0,0,0
2016-04-18 23:00,14585,0.6104642503504369,0.383567127,0,1,0,0,0,0,0
2016-04-19 0:00,13417,0.50073018,0.39944200261087937,0,0,0,0,0,1,0
2016-04-19 1:00,12652,0.47869908220780866,0.4299445010682234,0,0,0,0,0,1,0
2016-04-19 2:00,12581,0.4461461057531652,0.44182996007992476,0,0,0,0,0,1,0
2016-04-19 3:00,12510,0.4135931292985218,0.4537154190916261,0,0,0,0,0,1,0
2016-04-19 4:00,12439,0.3810401528438782,0.4656008781033275,0,0,0,0,0,1,0
2016-04-19 5:00,12368,0.3484871763892348,0.47748633711502886,0,0,0,0,0,1,0
2016-04-19 6:00,12297,0.3159341999345914,0.4893717961267302,0,0,0,0,0,1,0
2016-04-19 7:00,13498,0.3318935946905564,0.4919881018162948,0,0,0,0,0,1,0
2016-04-19 8:00,14735,0.3892367133969462,0.4785194912088693,0,0,0,0,0,1,0
2016-04-19 9:00,14876,0.43382686398448406,0.4571202888298551,0,0,0,0,0,1,0
2016-04-19 10:00,14549,0.5296580582930507,0.442456335,0,0,0,0,0,1,0
2016-04-19 11:00,14270,0.6340319008560064,0.42877410426318685,0,0,0,0,0,1,0
2016-04-19 12:00,14160,0.6527907480868205,0.39994014232247904,0,0,0,0,0,1,0
2016-04-19 13:00,13970,0.7659246550872572,0.38622559549512775,0,0,0,0,0,1,0
2016-04-19 14:00,13883,0.7094522388268285,0.3597167954118604,0,0,0,0,0,1,0
2016-04-19 15:00,13806,0.7380764579115857,0.3502686344311796,0,0,0,0,0,1,0
2016-04-19 16:00,13858,0.7676135149073602,0.3423634096525012,0,0,0,0,0,1,0
2016-04-19 17:00,14330,0.8240511435759401,0.34616388101687223,0,0,0,0,0,1,0
2016-04-19 18:00,14702,0.8422903597786406,0.3573120939241913,0,0,0,0,0,1,0
2016-04-19 19:00,15244,0.810396414,0.3703095106060602,0,0,0,0,0,1,0
2016-04-19 20:00,15527,0.7710202366687386,0.39596276278116377,0,0,0,0,0,1,0
2016-04-19 21:00,15754,0.764432867,0.41998433,0,0,0,0,0,1,0
2016-04-19 22:00,15981,0.757845498,0.44400589727428424,0,0,0,0,0,1,0
2016-04-19 23:00,14640,0.7121123978688451,0.45978966808092503,0,0,0,0,0,1,0
2016-04-20 0:00,13423,0.7239410017318857,0.47355469899894476,0,0,0,0,0,0,1
2016-04-20 1:00,13479.42857142857,0.6871605580923847,0.48029567714968396,0,0,0,0,0,0,1
2016-04-20 2:00,13535.857142857143,0.650380114,0.4870366553004232,0,0,0,0,0,0,1
2016-04-20 3:00,13592.285714285714,0.613599671,0.49377763345116243,0,0,0,0,0,0,1
2016-04-20 4:00,13648.714285714286,0.5768192271738822,0.5005186116019017,0,0,0,0,0,0,1
2016-04-20 5:00,13705.142857142857,0.5400387835343813,0.5072595897526408,0,0,0,0,0,0,1
2016-04-20 6:00,13761.57142857143,0.5032583398948804,0.5140005679033801,0,0,0,0,0,0,1
2016-04-20 7:00,13818,0.4664778962553795,0.5207415460541194,0,0,0,0,0,0,1
